Time,Cell Name,eNodeB ID,eNodeB Name,TAC,Region,Subregion,Latitude,Longtitude,Overall CEI,Data CEI,VoLTE CEI,Streaming CEI,Gaming CEI,IM CEI,Data-RRC Setup SR (%),Data-Call Setup time (ms),Data-ERAB Setup SR (%),Data-Attech SR (%),Data-Bearer Create SR (%),Data-Retransmissions (%),Data-Throughput (Mbps),VoLTE-RRC Setup SR (%),VoLTE-Call Setup time (ms),VoLTE-Drop Call Rate (%),VoLTE-ERAB Setup SR (%),VoLTE-Registration SR (%),VoLTE-Registration Latency (ms),VoLTE-MOS,Streaming-Throughput (Mbps),Streaming-Latency (ms),Streaming-Retransmissions (%),Streaming-Buffering Time (msec),Streaming-The number of Rebuffering,Streaming-MOS,Streaming-Jitter,Streaming-Dropped Frame Rate (%),Streaming-Inter Packet delay (msec),Streaming-Packet Loss Rate,Gaming-Throughput (Mbps),Gaming-Latency (ms),Gaming-Retransmissions (%),Gaming-MOS,Gaming-Jitter,Gaming-Dropped Frame Rate (%),Gaming-Inter Packet delay (msec),Gaming-Packet Loss Rate (%),IM-Throughput (Mbps),IM-Latency (ms),IM-Retransmissions (%),IM-Dropped Frame Rate,IM-Inter Packet delay (msec),IM-Packet Loss Rate (%)
1300,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,64.88,60.06,72.16,79.26,71.15,73.81,87.79,1133.17,82.12,89.36,81.02,5.98,0.49,81.36,1470.34,8.65,89.95,86.7,1738.49,2,0.07,1396.65,17.27,2426.94,18.68,2,391.44,19.61,480.24,16.41,0.15,603.77,10.66,2,422.24,13.78,209.59,16.1,0.2,885.51,6.26,8.11,289.17,16.92
1300,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,95.46,78.63,99.73,95.56,98.06,97.77,86.06,1397.56,89.56,81.98,85.7,5.4,0.29,98.09,245.45,0.48,98.6,97.58,43.44,4,4.26,84.04,0.34,935.59,2,4,56.24,0.29,59.14,0.55,4.11,69.18,0.48,5,79.25,0.95,18.44,0.35,3.05,24.35,0.5,0.18,24.51,0.81
1300,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,98.12,75.02,95.2,95.16,96.6,96.36,82.08,1409.68,88.18,88.09,89.86,3.31,0.23,99.67,295.12,0.07,99.43,97.49,91.68,5,2.18,81.47,0.15,648.64,2,4,97.32,0.46,79.57,0.64,2.33,71.82,0.34,5,84.76,0.88,51.28,0.74,3.49,64.88,0.32,0.38,46.49,0.46
1315,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,64.99,62.25,77.67,63.42,70.83,73.74,89.62,931.38,80.54,81.85,83.58,7.22,0.23,84.04,1833.9,7.85,82.28,88.98,1496.14,1,0.19,674.92,14.12,3162.06,11.49,1,296.03,7.32,385.92,10.56,0.1,884.43,8.34,1,499.46,18.49,384.01,12.3,0.36,1775.81,17.95,7.9,309.99,16.14
1315,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,66.88,72.63,60.84,73.98,62.93,63.64,81.75,850.51,83.06,82.19,82.19,8.32,0.23,83.35,1016.25,18.68,80.69,84.34,857.41,2,0.22,1923.36,11.96,4457.52,16.29,1,282.66,17.25,431.7,9.32,0.16,1496.56,9.71,1,478.24,8.47,317.82,16.91,0.49,932.33,16.13,10.47,312.43,8.36
1315,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,74.97,66.67,73.83,65.5,69.77,67.55,89.52,1906.7,80.1,85.83,87.36,8.13,0.36,88.48,1411.94,7.87,80.22,84.36,731.97,1,0.08,538.87,3.33,2285.06,13.38,1,325.4,11.8,274.83,13.38,0.42,1291.97,11.46,1,320.21,19.7,495.52,6.31,0.11,976.59,13.54,7.23,413.83,17.62
1315,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,71.08,69.82,76.09,73.84,64.76,78.93,81.4,585.08,83.85,80.33,84,4.19,0.08,87.83,1961.91,13.5,83.45,87.32,1481.88,2,0.49,1213.96,8.1,4523.09,18.34,2,359.34,17.48,478.04,13.93,0.48,665.32,10.2,2,306.33,13.44,254.49,8.91,0.1,1389.18,19.07,17.01,340.24,10.45
1315,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,79.81,60.16,64.02,74.83,79.36,68.8,89.59,563.38,86.32,88.26,82.53,7.36,0.14,84.06,715.89,7.77,89.33,84.3,951.43,1,0.23,601.2,10.81,2664.66,16.74,2,448.82,13.38,388.73,12.18,0.48,1900.02,15.9,1,463.19,6.7,404.32,11.68,0.06,1520.19,13.64,8.16,424.27,9.41
1315,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,60.04,77.72,65.43,77.91,66.86,77.32,81.01,1046.12,86.49,80.44,89.93,7.05,0.15,89.06,1741.53,3.6,83.21,85.14,816.38,1,0.13,1617.77,5.88,2970.53,14.91,2,244.38,10.49,252.11,6.07,0.3,1022.36,12.45,2,398.09,18.35,486.55,19.57,0.22,611.28,12.63,11.3,311.69,8.65
1315,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,75.12,75.55,69.27,71.87,60.5,61.05,83.18,1737.97,86.42,85.27,84.12,2.22,0.27,83.16,1659.68,8.29,88.88,86.77,1629.94,2,0.34,1277.38,13.9,2623.74,19.52,2,307.25,6.27,429.8,12.75,0.26,1652.53,12.49,2,309.42,17.58,337.5,16.08,0.14,1606.53,15.32,15.87,359.01,17.3
1315,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,76.66,73.58,60.7,74.9,75.72,66.04,84.74,1660.97,82.73,84.08,80.71,4.58,0.11,84.26,1209.55,18.92,89.52,80.46,1248.23,2,0.39,1263.01,11.41,4735.7,17.36,1,346.04,13.31,376.95,17.6,0.49,700.85,18.25,2,407.14,11.61,396.92,9.48,0.49,1910.31,6.7,14.49,488.73,7.91
1315,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,73.91,64.22,74.11,66.68,63.59,68.73,80.85,1918.8,81.26,82.46,83.4,5.53,0.41,83.14,1961.89,9.98,83.18,81.07,604.42,2,0.11,586.8,16.57,4914.59,12.51,2,473.28,18.5,236.42,10.54,0.22,1077.19,13.43,1,408.49,17.57,391.57,10.55,0.17,814.98,18.74,11.32,272.62,10.77
1315,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,67.39,67.8,76.75,62.55,62.98,66.31,83.65,882.5,88.45,85.33,82.46,3.21,0.41,83.21,586.38,19.32,81.34,85.23,1197,1,0.34,1911.04,18.21,2790,15.28,2,278.73,15.24,380.08,7.68,0.15,649.33,15.61,2,239.83,13.34,464.94,11.27,0.49,1543.39,19.75,7.23,446.22,12.28
1315,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,69.17,72.21,61.52,64.81,64.28,74.82,81.48,1112.39,80.13,80.92,84.66,4.46,0.48,89.66,1851.59,18.3,88.06,84.12,543.98,1,0.39,1607.09,19.17,4484.1,15.45,1,489.52,9.22,315.05,13.09,0.03,899.18,11.29,1,359.49,12.61,472.02,13.8,0.09,1485.38,9.96,6.13,222.42,17.28
1315,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,67.29,77.9,68.84,69.74,73.79,67.83,86.63,1813.87,85.02,84.38,82.21,3.22,0.34,81.79,1524.04,11.59,88.96,81.06,595.69,1,0.4,1070,6.93,4447.32,11.3,1,440.49,7.24,237.26,8.28,0.28,1418.1,10.63,1,213.41,17.44,361.57,8.8,0.18,1977.76,9.21,10.04,424.58,14.82
1330,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,62.15,79.2,69.42,79.39,61.2,63.85,88.28,1709.61,82.42,81.28,83.28,2.57,0.5,86.74,835.89,10.13,85.41,86.56,1807.16,2,0.48,1842.11,3.19,3121.83,12.49,1,264.5,16.27,484.53,8.51,0.15,1964.46,18.93,1,461.07,11.37,438,6.31,0.35,1775.95,6.92,18.31,362.7,7.01
1330,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,77.81,72.37,63.53,64.15,70.27,66.59,81.92,1760.54,86.48,86.92,84.85,3.13,0.43,86,1728.54,19.7,84.99,85.04,541.98,1,0.5,1300.33,18.4,4669.4,17.61,1,217.27,9.77,409.44,10.87,0.26,797.18,11.44,2,257,18.42,412.18,16.99,0.31,1122.12,12.93,16.9,446.54,15.62
1330,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,60.31,68.17,77.79,66.25,62.14,62.13,82.52,892.98,80.1,80.12,89.58,4.65,0.21,87.88,1598.29,17.2,86.64,82.78,1571.9,2,0.25,1481.54,7.18,2685.93,14.06,1,216.19,9.1,304.45,9.11,0.33,1570.99,6.59,1,453.45,13.5,226.37,18.79,0.44,1035.18,15.05,18.87,335.73,7.47
1330,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,68.43,64.05,77.89,78.97,62.83,78.87,89.15,1596.87,83.97,89.9,83.11,5.35,0.4,80.81,1537.38,14.51,81.31,88.57,1995.01,1,0.43,871.96,15.84,3529.08,10.41,1,220.79,18.51,411.66,6.5,0.38,1585.99,5.2,1,296.44,8.58,404.46,18.36,0.39,993.47,11.8,10.84,286.21,8.04
1330,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,77.51,69.43,63.2,76.56,70.58,79.27,83,1294.98,82.5,86.28,84.15,9.74,0.05,84.41,1592.12,8.54,86.17,83.52,897.92,1,0.14,1895.64,16.62,4507.66,13.43,2,332.39,15.47,478.88,9.4,0.1,557.7,5.45,2,360.48,10.82,253,9.14,0.01,977.34,10.53,18.12,471,15.89
1330,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,61.07,69.69,75.4,71.09,68.94,75.87,86.69,1103.61,86.97,86.26,82.73,9.18,0.43,85.12,774.89,17.18,86.44,88.93,1511.97,2,0.35,686.97,8.16,2269.36,13.35,1,376.05,10.55,486.14,13.31,0.27,1457.95,5.9,1,314.19,13.04,200.02,18.54,0.31,852.56,18.05,15.41,436.02,18.24
1330,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,64.05,72.95,73.46,61.49,70.54,66.7,89.27,1865.71,80.05,87.81,83.73,9.5,0.17,84.8,542.11,18.45,82.64,87.92,1095.04,2,0.03,598.39,4.84,4175.29,14.2,1,431.34,6.76,328.68,18.93,0.05,1225.93,3.69,2,429.77,17.88,279.4,10.72,0.18,1339,16.72,14.71,350.82,14
1330,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,60.84,69.48,71.14,71.06,68.44,79.7,81.18,1431.7,83.36,83.6,88.98,10,0.42,89.79,1638.84,7.76,80.74,81.76,1287.3,1,0.47,759.96,14.64,3044.47,19.57,1,258.81,18.13,441.39,10.3,0.18,926.3,10.88,2,219.92,7.75,325.74,7.5,0.12,1842.38,12.58,14.15,478.54,11.71
1330,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,75.84,76.72,72.81,77.68,73.4,60.14,82.42,1187.95,80.62,84.28,83.33,3.87,0.11,84.14,707.14,13.74,84.83,88.77,1047.77,1,0.44,937.27,7.8,2578.54,11.2,2,253.39,18.9,260.22,12.68,0.08,1838.83,8.3,2,277.47,12.4,250.45,6.2,0.37,1055.32,10.67,15.19,491.46,10.95
1330,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,70.92,65.34,70.42,79.83,64.74,75.84,87.2,1225.95,83.61,89.15,82.7,8.75,0.16,84.81,635.38,7.27,86.13,89.16,1203.52,1,0.11,1102.13,12.26,4078.61,16.32,1,380.59,18.56,219.24,8.85,0.18,1912.78,9.98,2,491.56,15.37,204.07,16.84,0.47,899.71,17.81,7.61,432.53,11.32
1330,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,68.72,79.07,79.95,74.85,61.98,73.34,82.02,650.32,81.69,88.73,86.2,8.11,0.08,82.46,940.47,5.36,81.34,85.99,862.37,1,0.46,1105.15,12.2,2959.7,19.38,1,478.42,10,469.24,11,0.19,1786.61,9.51,2,488.4,15.51,473.68,12.83,0.14,1294.76,18.5,8.14,388.96,14.27
1330,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,66.5,60.1,72.11,79.55,73.7,79.26,85.02,768.04,81.8,84.54,85.47,9.76,0.32,80.56,907.15,15.28,87.81,83.93,973.41,2,0.31,965.65,13.17,3205.83,13.95,1,441.34,7.67,283.25,9.85,0.4,526.26,17.68,2,334.41,19.09,299.35,19.12,0.38,709.34,15.39,6.43,447.46,14.62
1345,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,69.85,69.84,73.19,71.6,74.61,66.46,84.24,1722.9,85.34,81.05,86.84,3.43,0.46,84.92,632.61,7.38,86.49,83.33,1722.83,1,0.42,1999.07,13.23,2939.09,19.11,2,443.86,9.28,327.07,12.86,0.37,1763.58,16.42,2,385.16,7.82,461.81,16.94,0.11,1031.99,17.27,15.42,491.39,6.55
1345,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,70.24,60.78,63.07,70.66,74.04,68.91,89.04,1661.6,86.01,88.37,87.72,7.89,0.05,84.95,923.86,11.02,89.93,86.9,1871.22,1,0.46,982.1,5.15,2490.16,14.98,1,495.2,10.44,485.62,11.03,0.14,1784.59,7.24,1,294.31,10.39,276.38,8.9,0.27,585.32,18.34,14.82,479.19,14.11
1345,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,78.71,60.39,67.73,61.21,75.36,76.19,85.04,805.23,82.18,85.86,84.72,6.49,0.45,89.27,1104.02,15.76,88.76,84.91,1670.39,2,0.11,762.68,5.18,2355.87,10.69,2,420.17,9.52,394.16,12.83,0.27,1315.6,16.71,2,460.34,16.08,386.93,11.15,0.33,1124.3,9.09,9.26,388.15,6.4
1345,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,77.67,61.39,61.79,61.55,72.08,64.92,85.93,914.43,83.14,83.08,86.99,5.4,0.43,85.74,1281.36,18.37,85.15,84.08,1154.25,2,0.12,920.74,12.91,3074.29,14.4,2,220.99,10.56,336.04,14.2,0.37,1289.26,13.15,2,390.39,11.74,359.95,12.88,0.1,523.48,7.5,11.3,203.02,10.14
1345,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,61.57,77.73,74.61,79.21,61.93,78.37,82.19,940.07,86.15,81.78,85.37,8.25,0.2,85.94,1503.81,5.02,82.22,84.83,1072.43,2,0.31,1405.39,7.97,4191.07,17.39,2,223.13,12.21,204.2,14.92,0.16,749.21,11.27,1,322.1,11.1,394.63,10.11,0.18,1663.04,9.3,12.2,412.46,16.93
1345,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,69.99,74.95,78.06,64.64,71.94,79.96,84.16,1111.68,81.11,88.05,80.52,3.66,0.14,82.7,1949.91,14.14,87.54,85.85,1470.54,1,0.16,1195.38,5.18,2011.73,16.15,2,490.2,17.22,391.11,19.14,0.07,667.05,14.27,2,458.09,11.41,209.08,8.03,0.21,911.82,17.26,16.92,493.36,10.47
1345,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,63.09,75.52,72.07,62,62.86,75.48,87.08,1735.03,81.12,87.7,84.25,6.86,0.35,81.89,1287.35,18.98,81.23,80.31,567.35,2,0.45,1771.04,16.67,4718.29,16.49,1,475.7,6.15,299.42,14.08,0.47,1222.64,6.86,2,385.35,9.95,203.01,12.05,0.01,1395.29,7.46,9.17,426.95,15.58
1345,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,77.72,60.64,76.1,63.45,74.71,62.02,85.31,977.13,86.77,87.18,85.54,4.88,0.16,84.62,1375.28,9.99,80.16,85.02,1267.8,1,0.38,946.21,8.88,3461.28,17.97,2,359.38,10.59,462.74,9.79,0.39,1427.49,5.9,1,477.38,19.69,248.72,9.97,0.09,1438.29,6.95,10.86,229.85,14.61
1345,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,79.57,67.61,78.83,63.55,63.29,65.91,87.83,1576.23,87.29,81.66,86.76,9.72,0.32,87.57,800.72,18.64,84.27,86.57,602.36,1,0.26,1178.73,18.6,3637.96,12,1,252.77,18.13,459.42,7.3,0.49,572.21,6.3,2,476.37,18.56,390.72,19.99,0.33,1522.2,16.98,17.25,373.66,8.55
1345,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,70.88,64.03,63.74,72.43,68.26,60.64,81.01,934.2,89.62,82.79,85.45,4.56,0.39,89.52,910.41,16.41,87.64,80.04,1222.82,2,0.1,1711.83,13.92,4961.72,11.26,1,247.87,6.13,257.92,6.89,0.16,823.83,6.01,1,499.93,17.95,350.68,16.81,0.49,1263.87,15.61,14.99,356.76,10.47
1345,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,75.53,67.49,66.83,71.77,76.28,71.52,82.82,782.95,87.47,85.54,80.05,3.14,0.17,89.14,1846.88,7.68,89.33,85.57,1068.06,2,0.22,566.84,8.27,4954.04,13.65,2,286.21,7.61,305.93,6.55,0.01,1401.67,5.42,2,357.65,19.43,241.46,16.6,0.05,1801.52,10.84,10.07,491.46,18.36
1345,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,73.05,79.36,60.54,63.58,65.45,66.56,89.22,1199.12,88.69,89.73,81.68,6.49,0.14,83.92,1889.34,10.42,83.89,89.67,1828.92,1,0.07,951.63,10.94,3688,17.44,2,309.32,14.6,216.59,14.95,0.27,722.64,15.76,1,325.22,13.44,298.26,13.46,0.16,1142,11.59,15.85,273.84,17.93
1400,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,68.43,68.21,60.11,61.35,78.58,77.63,84.33,1392.53,80.73,86.69,86.88,9.17,0.46,80.55,558.73,3.2,85.89,84.3,1301.6,2,0.15,1959.53,13.45,2701.14,15.64,1,357.09,17,362.17,14.61,0.12,1910.35,14.85,2,267.06,17.3,371.83,15.81,0.33,1632.62,8.03,9.99,432.88,14.41
1400,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,77.9,73.74,64.41,77.76,60.85,70.91,89.77,791.18,82.29,85.49,83.51,3.33,0.13,84.02,1293.97,18.9,84,84.43,667.41,1,0.35,1714.37,17.85,2724.51,12.93,2,203.64,14.72,453.12,6.41,0.1,1422.39,10.51,1,497.47,9.86,456.42,15.39,0.02,1758.2,18.14,11.9,311.96,17.78
1400,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,79.72,65.5,74.07,60.16,65.86,64.28,80.87,1334.62,84.89,81.06,84.94,9.44,0.04,83.82,1896.34,11.75,82.52,83.19,1488.4,1,0.41,611.09,19.08,4041.21,13.76,2,437.94,13.08,438.35,17.04,0.22,1121.54,4.55,1,313.51,8.6,339.84,15.55,0.04,1097.27,19.41,12.25,499.33,19.26
1400,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,61.57,68.7,66.64,68.03,79.01,79.96,89.37,1995.24,84.54,85.92,88.74,6.22,0.22,88.8,683.12,7.1,82.22,81.18,1334.33,2,0.31,1828.99,14.65,2472.81,18.85,2,258.07,13.73,328.2,7.65,0.39,1101.99,19.99,1,271.67,10.19,367.73,13.76,0.32,598.69,6.93,8.58,287.68,6.99
1400,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,71.52,62.46,79.32,78.25,77.13,61.59,89.51,1555.4,83.59,86.27,89.24,7.84,0.21,89.58,1467.87,7.78,81.27,82.83,1151.46,2,0.47,1375.88,9.81,2569.81,13.36,2,294.91,14.95,489.86,8.23,0.26,1872.8,3.31,2,475.15,9.14,206.9,7.82,0.4,1385.91,15.7,11.88,480.25,9.09
1400,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,61.51,74.24,67.11,62.68,76.19,66.35,89.5,907.33,86.17,88.27,85.08,4.51,0.48,89.73,802.84,18.93,83.11,85.6,1148.17,2,0.08,577.32,18.58,2769.15,15.56,1,350.97,16.23,425.86,8.24,0.19,951.81,5.06,2,491.89,11.47,312.32,18.63,0.35,630.45,10.73,11.08,338.79,6.98
1400,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,68.06,76.08,65.59,62.98,60.13,68.82,88.53,1414.16,89.09,84.19,80.48,9.67,0.35,87.23,1588.82,3.09,88.89,85.71,1018.97,2,0.46,1635.62,7.56,3820.41,13.7,2,214.56,17.35,455.18,14.52,0.01,1805.54,19.31,1,427.11,9.08,332.65,13.49,0.06,924.63,18.27,13.79,416.74,18.69
1400,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,71.26,75.12,71.07,65.17,70.06,77.78,89.76,1609.43,85.21,87.79,85.34,5.89,0.41,82.55,1815.08,9.01,87.13,82.39,1757.78,1,0.26,1688.27,5.49,3950.67,18.59,2,420.73,17.94,343.8,6.43,0.12,635.38,8.84,2,201.95,8.74,256,10.87,0.1,1714.69,6.12,11.77,377.23,13.12
1400,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,72.52,60.19,62.41,76.2,63.19,61.9,88.62,974.47,89.53,80.23,80.1,2.86,0.4,88.56,1689.39,4.35,85.49,82.68,534.72,2,0.22,1734.54,5.12,2413.38,14.01,1,453.23,8.07,237.88,6.92,0.49,634.67,12.63,1,270.13,15.08,437.29,13.73,0.49,1717.93,15.04,6.81,362.78,15.79
1400,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,79.29,75.63,70.71,77.86,77.2,67.7,83.98,798.5,85.35,85.82,86.85,8.9,0.43,83.91,1953.09,12.5,83.51,80.89,1839.07,2,0.22,1517.46,13.73,4742.89,12.93,2,389.84,17.02,419.99,10.3,0.4,1362.09,14.86,1,328.69,8.54,323.95,7.03,0.33,1964.21,11.08,18.9,366.98,15.16
1400,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,65.29,75.18,60.37,66.36,78.87,70.35,83.48,1998.28,82.71,83.7,80.69,5.76,0.28,89.4,1676.04,10.62,86.36,82.03,1902.24,2,0.26,855.01,16.14,3487.7,14.58,1,431.25,7.4,475.73,11.18,0.07,1954.2,18.13,1,485.38,13.94,231.22,17.76,0.21,1340.59,16.84,6.96,414.73,18.03
1400,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,75.95,70.19,68.13,69.98,76.46,62.83,88.52,1401.61,88.77,87.49,86.84,5.23,0.09,89.8,1314.36,7.87,82.43,81.67,1246.81,1,0.16,557.99,10.64,2248.26,16.13,1,362.37,16.32,287.37,13.81,0.07,1974.12,3.28,1,305.85,18.35,210.37,9.43,0.28,1641.36,15.8,14.54,443.96,9.14
1415,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,78.66,69.71,66.2,63.36,74.59,60.93,84.01,1006.35,83.12,87.25,86.48,3.89,0.42,83.59,1577.41,8.89,89.16,89.9,1328.62,1,0.24,610.98,15.14,2085.61,17.91,1,348,6.62,209.5,9.61,0.05,543.05,4.41,1,377,6.32,370.83,14.33,0.07,1065.98,8.95,16.34,366.28,18.85
1415,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,76.86,68.57,67.92,71.1,61.65,77.06,82.44,1252.36,83.87,86.99,86.26,9.31,0.39,87.44,1461.25,4.47,87.62,81.46,529.86,1,0.18,1195.09,11.07,4486.97,14.6,2,242.5,18.72,329.55,12.21,0.43,918.57,9.86,2,454.46,17.51,331.25,15.66,0.18,1076.07,13.91,10.05,482.75,11.99
1415,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,77.1,63.55,70.7,75.5,78.01,73.71,82.59,528.17,80.53,88.87,82,3.05,0.41,86.36,1402.22,14.62,89.12,84.73,1588.17,2,0.46,689.23,19.75,2016.79,16.49,2,475.85,13.06,220.78,19,0.13,1974.91,18.86,1,438.89,19.54,464.15,11.59,0.49,1207.22,15.98,7.6,385.7,17.25
1415,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,70.41,65.57,70.34,74.27,64.11,65.56,86.97,1329.46,86.6,83.55,80.16,4.9,0.2,88.64,1035.7,11.23,82.17,89.87,1707.71,2,0.15,1347.67,9.77,2088.76,19.34,1,273.4,13.69,220.69,10.78,0.29,660.34,19.48,2,434.56,9.15,353.55,6.87,0.26,1462.96,12.93,8.98,248.13,19.39
1415,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,69.53,78.64,74.57,65.24,69.69,61.86,83.4,920.35,81.47,83.5,85.2,7.11,0.05,80.78,912.14,11.86,81.72,81.42,1859.4,1,0.24,1240.54,9.98,3736.66,15.16,2,267.17,9.12,457.65,8.98,0.3,534.64,4.33,2,334.84,7.99,297.43,19.93,0.05,1014.59,13.11,17.91,443.13,11.76
1415,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,78.95,76.86,63.09,65.34,64.11,64.28,80.91,1709.21,84.39,84.9,83.28,9.21,0.27,81.36,620.15,19.53,89.58,82.3,1814.13,2,0.31,1587.89,17.92,2490.91,17.81,2,350.94,19.87,434.42,17.81,0.12,1756.29,15.84,1,240.71,9.79,225.56,13.6,0.11,1943.7,8.16,19.2,335.16,11.34
1415,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,76.9,61.7,72.88,78.5,62.79,78.59,87.7,981.27,84.41,82.46,80.69,5.94,0.02,82.2,1614.29,9.1,88.49,83.59,881,1,0.25,1910.13,3.35,3426.95,13.82,2,317.2,15.59,378.81,15.89,0.48,1244.92,10.99,1,243.87,11.31,219.53,17.32,0.23,1507.43,7.03,7.26,311.57,7.81
1415,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,63.29,68.63,70.63,75.12,77.35,77.74,87.57,501.8,89.39,83.91,83.2,3.34,0.39,85.38,964.65,3.92,81.23,81.18,1390.48,2,0.31,985.18,10.61,2793.56,16.87,1,374.55,17.04,479.25,9.45,0.5,1326.72,6.67,2,231.07,10.78,390.62,17.19,0.43,1806.99,14.05,12.68,296.66,18.55
1415,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,75.97,75.96,67.63,65.55,78.17,77.45,85.42,514.3,87.42,83.84,85.88,9.13,0.45,89.4,840.55,6.48,85.58,88.19,1614.7,1,0.09,590,18.89,3026.88,17.34,1,389.52,15.53,258.39,13.77,0.31,1171.72,15.81,2,259.06,12.17,415.91,18.81,0.18,1163.42,15.05,17.06,260.52,6.78
